과목명,교수,전공,학년,학수번호,강의실,요일,강의시간
통합진단학2," 한현정, 김준영, 도선희", 수의학과,4,BICA62364,수102,월,18-20
통합진단학2," 엄기동, 현재은, 윤헌영", 수의학과,4,BICA62364,수103,월,18-20
고체물리학1, 최진식, 물리,4,BJBA10494,이201,월,10-12
고체물리학1, 최진식, 물리,4,BJBA10494,이201,수,10-12
수리물리학1, 김광주, 물리,2,BJBA10510,창107,월,10-12
수리물리학1, 김광주, 물리,2,BJBA10510,창107,수,10-12
열및통계물리학2, 여준현, 물리,4,BJBA10533,창108,화,10-12
열및통계물리학2, 여준현, 물리,4,BJBA10533,창108,금,10-12
전산물리학및연습, 이예령, 물리,3,BJBA10551,창103,화,03-06
전산물리학및연습, 이예령, 물리,3,BJBA10551,창103,목,03-06
전자공학실험1, 이무희, 물리,3,BJBA10553,이410,화,15-19
전자공학실험1, 이무희, 물리,3,BJBA10553,이410,목,15-19
현대물리학, 이예령, 물리,2,BJBA10572,창107,월,13-15
현대물리학, 이예령, 물리,2,BJBA10572,창107,수,13-15
나노과학입문, 이훈경, 물리,3,BJBA49090,창107,월,01-03
나노과학입문, 이훈경, 물리,3,BJBA49090,창107,수,01-03
고급양자물리학, 여준현, 물리,4,BJBA49094,창108,화,05-07
고급양자물리학, 여준현, 물리,4,BJBA49094,창108,금,05-07
현대산업과물리학," 이훈경, 최진식", 물리,4,BJBA55922,창108,화,02-04
현대산업과물리학," 이훈경, 최진식", 물리,4,BJBA55922,창107,목,02-04
양자소재제어실험, 박배호, 물리,4,BJBA61291,이405,월,02-07
양자소재제어실험, 박배호, 물리,4,BJBA61291,새101-1,수,02-07
기기분석2, 조동회, 화학과,4,BJCA10586,창106,월,03-08
기기분석실험, 김기준, 화학과,4,BJCA10588,이602,금,10-17
무기화학실험1, 도정환, 화학과,3,BJCA10594,이615,월,13-19
물리화학3, 표승문, 화학과,3,BJCA10604,창106,화,04-06
물리화학3, 표승문, 화학과,3,BJCA10604,창106,목,04-06
물리화학실험2, 표승문, 화학과,3,BJCA10611,이709,금,10-17
물리화학실험2, 표승문, 화학과,3,BJCA10611,이709,목,13-19
분석화학실험, 김기준, 화학과,2,BJCA10619,이714,수,10-17
유기화학3, 박용선, 화학과,3,BJCA10636,창113,화,10-12
유기화학3, 박용선, 화학과,3,BJCA10636,창113,목,10-12
화학실습종합설계1, 박용선, 화학과,4,BJCA57476,이714,월,01-02
화학실습종합설계1, 박용선, 화학과,4,BJCA57476,이714,목,01-03
화학실습종합설계1, 박용선, 화학과,4,BJCA57476,이714,목,17-19
화학실습종합설계1, 박용선, 화학과,4,BJCA57476,이714,금,01-03
반도체화학, 이만종, 화학과,4,BJCA60177,창113,화,07-09
반도체화학, 이만종, 화학과,4,BJCA60177,창113,목,07-09
POLYMER CHEMISTRY, 표승문, 화학과,4,BJCA65307,창113,금,04-09
군론, 김태희, 수학과,3,BJFA10838,창111,월,04-06
군론, 김태희, 수학과,3,BJFA10838,창111,수,04-06
복소수함수론1, 팽성훈, 수학과,3,BJFA10848,창111,화,10-12
복소수함수론1, 팽성훈, 수학과,3,BJFA10848,창111,목,10-12
위상수학특강, 김태희, 수학과,4,BJFA10861,창111,월,10-12
위상수학특강, 김태희, 수학과,4,BJFA10861,창111,수,10-12
체및갈로와이론, 최인송, 수학과,4,BJFA10873,창111,월,13-15
체및갈로와이론, 최인송, 수학과,4,BJFA10873,창111,수,13-15
해석개론1, 이문배, 수학과,2,BJFA10876,창104,화,03-06
해석개론1, 이문배, 수학과,2,BJFA10876,창104,목,03-06
기초수치해석, 박춘재, 수학과,3,BJFA47849,이124,월,10-12
기초수치해석, 박춘재, 수학과,3,BJFA47849,이124,수,10-12
다변수함수론1, 고성은, 수학과,2,BJFA48968,창104,월,13-15
다변수함수론1, 고성은, 수학과,2,BJFA48968,창104,수,13-15
현대수학특강1, 미배정, 수학과,4,BJFA48973,창111,화,13-15
현대수학특강1, 미배정, 수학과,4,BJFA48973,창111,목,13-15
수학적모델링, 정은옥, 수학과,4,BJFA48976,창103,화,07-09
수학적모델링, 정은옥, 수학과,4,BJFA48976,창103,목,07-09
산업수학및실습, 정은옥, 수학과,2,BJFA55776,창103,화,13-16
산업수학및실습, 정은옥, 수학과,2,BJFA55776,창103,목,13-16
선형대수학1, 최인송, 수학과,1,BJFA59019,창113-1,월,09-12
선형대수학1, 최인송, 수학과,1,BJFA59019,창113-1,수,09-12
선형대수학1, 한상현, 수학과,1,BJFA59019,이201,월,13-16
선형대수학1, 한상현, 수학과,1,BJFA59019,이201,수,13-16
일반위상, 박희상, 수학과,3,BJFA61064,창112,월,01-03
일반위상, 박희상, 수학과,3,BJFA61064,창112,수,01-03
수론, 최인송, 수학과,2,BJFA61066,창113-1,월,04-06
수론, 최인송, 수학과,2,BJFA61066,창113-1,수,04-06
미분기하개론1, 팽성훈, 수학과,3,BJFA61067,창111,화,04-06
미분기하개론1, 팽성훈, 수학과,3,BJFA61067,창111,목,04-06
환경생물학, 이재석, 생명과학특성학과,2,BKBA10742,농507,화,07-09
환경생물학, 이재석, 생명과학특성학과,2,BKBA10742,농507,수,13-15
동물계통분류학및실험, 정부희, 생명과학특성학과,2,BKBA39585,산학315,화,13-19
기능성식물소재학, 이재석, 생명과학특성학과,4,BKBA55452,농507,화,04-06
기능성식물소재학, 이재석, 생명과학특성학과,4,BKBA55452,농507,수,04-06
동물생리학, 조재순, 동물자원과학과,2,BKCA07003,동303,월,03-05
동물생리학, 조재순, 동물자원과학과,2,BKCA07003,동303,수,03-05
동물번식학, 이정익, 동물자원과학과,2,BKCA07461,동304,화,10-12
동물번식학, 이정익, 동물자원과학과,2,BKCA07461,동304,목,10-12
가금학, 이경우, 동물자원과학과,4,BKCA07613,동304,수,13-15
가금학, 이경우, 동물자원과학과,4,BKCA07613,동304,금,13-15
동물행동학, 미배정, 동물자원과학과,3,BKCA07623,동304,목,13-18
동물환경학, 이상락, 동물자원과학과,3,BKCA07624,동304,월,06-08
동물환경학, 이상락, 동물자원과학과,3,BKCA07624,동304,수,04-06
사료가공학, 강사, 동물자원과학과,4,BKCA07625,동711,화,07-12
사료생물공학, 신재형, 동물자원과학과,4,BKCA07626,동304,화,13-18
양돈학, 김인배, 동물자원과학과,4,BKCA07632,동303,수,07-12
생화학및실험, 박근규, 동물자원과학과,2,BKCA08279,동304,수,09-12
생화학및실험, 박근규, 동물자원과학과,2,BKCA08279,동304,금,09-12
미생물학및실험, 김수기, 동물자원과학과,2,BKCA10673,동303,월,13-16
미생물학및실험, 김수기, 동물자원과학과,2,BKCA10673,동303,수,13-16
동물질병학, 이정익, 동물자원과학과,4,BKCA27335,동304,금,01-06
가축면역학, 조재순, 동물자원과학과,3,BKCA46669,동303,화,10-12
가축면역학, 조재순, 동물자원과학과,3,BKCA46669,동303,목,10-12
동물산업경영학, 연규영, 동물자원과학과,3,BKCA51985,동303,금,07-12
초지및사료작물학, 신동은, 동물자원과학과,3,BKCA51986,동304,월,09-14
동물영양유전체학, 이홍구, 동물자원과학과,2,BKCA55926,동304,화,04-06
동물영양유전체학, 이홍구, 동물자원과학과,2,BKCA55926,동304,목,04-06
동물자원종합설계," 이홍구, 이경우", 동물자원과학과,4,BKCA59064,동710-5,월,13-18
식물육종학, 이주현, 식량자원과학과,3,BKDA08478,생253,화,04-06
식물육종학, 이주현, 식량자원과학과,3,BKDA08478,생253,금,04-06
기능성생물자원학, 김승현," 분자생명공학, 식량자원과학과",2,BKDA51322,생455,화,01-03
기능성생물자원학, 김승현," 분자생명공학, 식량자원과학과",2,BKDA51322,생455,목,01-03
기능성물질기기분석및실험, 김승현, 식량자원과학과,3,BKDA51324,생253,월,09-12
기능성물질기기분석및실험, 김승현, 식량자원과학과,3,BKDA51324,생253,수,01-04
기능성물질응용학, 김승현, 식량자원과학과,4,BKDA51325,생455,화,04-06
기능성물질응용학, 김승현, 식량자원과학과,4,BKDA51325,생455,목,09-11
작물기능성생화학, 지희연, 식량자원과학과,3,BKDA55535,생454,목,01-03
작물기능성생화학, 지희연, 식량자원과학과,3,BKDA55535,생454,금,09-11
농학설계및분석, 이주현," 분자생명공학, 식량자원과학과",4,BKDA57405,생252,화,09-11
농학설계및분석, 이주현," 분자생명공학, 식량자원과학과",4,BKDA57405,생252,목,01-03
벼재배생리생태학, 지희연," 분자생명공학, 식량자원과학과",2,BKDA57410,생454,월,04-06
벼재배생리생태학, 지희연," 분자생명공학, 식량자원과학과",2,BKDA57410,생455,수,09-11
작물분자생물학이론및실험실습, 정우석," 분자생명공학, 식량자원과학과",2,BKDA58960,생456,월,09-11
작물분자생물학이론및실험실습, 정우석," 분자생명공학, 식량자원과학과",2,BKDA58960,생456,화,09-11
잡초생태학및실험, 지희연, 식량자원과학과,3,BKDA58963,생453,화,09-12
잡초생태학및실험, 지희연, 식량자원과학과,3,BKDA58963,생453,목,09-12
작물유기화학및실험, 금영수, 식량자원과학과,2,BKDA58964,생455,수,01-04
작물유기화학및실험, 금영수, 식량자원과학과,2,BKDA58964,생455,금,09-12
농약학및실험, 금영수," 분자생명공학, 식량자원과학과",4,BKDA58965,생253,월,04-07
농약학및실험, 금영수," 분자생명공학, 식량자원과학과",4,BKDA58965,생253,수,09-12
농산물가공학, 배동호, 축산식품생명공학과,4,BKEA07646,동302,월,04-06
농산물가공학, 배동호, 축산식품생명공학과,4,BKEA07646,동302,수,04-06
식품공학및실험, 최미정, 축산식품생명공학과,2,BKEA07658,동321,화,03-04
식품공학및실험, 최미정, 축산식품생명공학과,2,BKEA07658,동603,화,05-06
식품공학및실험, 최미정, 축산식품생명공학과,2,BKEA07658,동603,수,09-10
식품공학및실험, 최미정, 축산식품생명공학과,2,BKEA07658,동321,수,11-12
식품미생물학및실험, 백현동, 축산식품생명공학과,3,BKEA07661,동302,화,09-12
식품미생물학및실험, 백현동, 축산식품생명공학과,3,BKEA07661,동302,목,09-10
식품미생물학및실험, 백현동, 축산식품생명공학과,3,BKEA07661,동603,목,11-12
식품화학및실험, 여주동, 축산식품생명공학과,2,BKEA07665,동321,월,03-06
식품화학및실험, 여주동, 축산식품생명공학과,2,BKEA07665,동321,목,13-16
일반미생물학, 이나경, 축산식품생명공학과,2,BKEA07675,동321,수,01-06
식품생화학및실험, 서한극, 축산식품생명공학과,2,BKEA08302,동321,화,11-14
식품생화학및실험, 서한극, 축산식품생명공학과,2,BKEA08302,동321,목,03-06
식품독성학, 한성구, 축산식품생명공학과,3,BKEA45704,동302,월,11-12
식품독성학, 한성구, 축산식품생명공학과,3,BKEA45704,동302,수,11-14
기기분석및실습, 여주동, 축산식품생명공학과,4,BKEA57333,동603,월,13-14
기기분석및실습, 여주동, 축산식품생명공학과,4,BKEA57333,동302,월,15-16
기기분석및실습, 여주동, 축산식품생명공학과,4,BKEA57333,동302,목,03-04
기기분석및실습, 여주동, 축산식품생명공학과,4,BKEA57333,동603,목,05-06
식품기능성학및실험, 고은영, 축산식품생명공학과,4,BKEA57337,동710-5,수,10-11
식품기능성학및실험, 고은영, 축산식품생명공학과,4,BKEA57337,동603,수,12-13
식품기능성학및실험, 고은영, 축산식품생명공학과,4,BKEA57337,동710-5,금,03-04
식품기능성학및실험, 고은영, 축산식품생명공학과,4,BKEA57337,동603,금,05-06
식품물성종합설계, 최미정, 축산식품생명공학과,3,BKEA59126,동710-5,화,13-14
식품물성종합설계, 최미정, 축산식품생명공학과,3,BKEA59126,동603,화,15-16
식품물성종합설계, 최미정, 축산식품생명공학과,3,BKEA59126,동710-5,수,04-05
식품물성종합설계, 최미정, 축산식품생명공학과,3,BKEA59126,동603,수,06-07
식품저장및포장학, 배동호, 축산식품생명공학과,3,BKEA59264,동303,화,04-06
식품저장및포장학, 배동호, 축산식품생명공학과,3,BKEA59264,동303,목,04-06
식품위생관계법규, 김중섭, 식품유통공학과,4,BKFA52453,생456,수,03-08
식품산업경제학, 장재봉, 식품유통공학과,2,BKFA57846,동319,월,10-12
식품산업경제학, 장재봉, 식품유통공학과,2,BKFA57846,동710-5,화,04-06
애그리비지니스경영, 최승철, 식품유통공학과,2,BKFA57847,동319,수,04-06
애그리비지니스경영, 최승철, 식품유통공학과,2,BKFA57847,동319,금,11-13
마케팅조사방법및실습, 장재봉, 식품유통공학과,3,BKFA57850,동802,월,15-18
마케팅조사방법및실습, 장재봉, 식품유통공학과,3,BKFA57850,동802,수,03-06
식품위생미생물학/실습, 고종호, 식품유통공학과,2,BKFA57856,생510,월,13-19
식품자원독성학, 박정민, 식품유통공학과,2,BKFA57857,생456,화,13-16
식품자원독성학, 박정민, 식품유통공학과,2,BKFA57857,생455,목,15-16
식품패키징, 김정민, 식품유통공학과,2,BKFA57858,동319,월,01-06
HACCP관리학, 김진만, 식품유통공학과,3,BKFA57860,동319,화,04-06
HACCP관리학, 김진만, 식품유통공학과,3,BKFA57860,동319,목,04-06
식품저장학, 박정민, 식품유통공학과,3,BKFA57861,생352,화,09-10
식품저장학, 박정민, 식품유통공학과,3,BKFA57861,생352,목,09-12
마케팅종합설계," 장재봉, 최승철", 식품유통공학과,4,BKFA59154,동802,월,01-06
축산식품안전관리," 정태환, 김중섭", 식품유통공학과,4,BKFA59367,동710-5,금,09-16
상품기획브랜딩, 이라경, 식품유통공학과,4,BKFA65235,동710-5,목,11-16
육수학, 황순진," 환경과학, 환경보건과학과",3,BKGA02480,생351,화,04-06
육수학, 황순진," 환경과학, 환경보건과학과",3,BKGA02480,생351,목,01-03
환경미생물학, 천세철," 환경과학, 환경보건과학과",2,BKGA03987,생454,화,04-06
환경미생물학, 천세철," 환경과학, 환경보건과학과",2,BKGA03987,생454,목,04-06
환경독성학, 안윤주," 환경과학, 환경보건과학과",3,BKGA06125,생252,수,01-03
환경독성학, 안윤주," 환경과학, 환경보건과학과",3,BKGA06125,생252,목,04-06
산업위생학개론, 최재호," 환경과학, 환경보건과학과",2,BKGA51998,생451,화,01-03
산업위생학개론, 최재호," 환경과학, 환경보건과학과",2,BKGA51998,생451,목,01-03
생명화학, 윤영대," 환경과학, 환경보건과학과",3,BKGA52015,생453,월,12-14
생명화학, 윤영대," 환경과학, 환경보건과학과",3,BKGA52015,생453,수,12-14
미생물학실험, 천세철," 환경과학, 환경보건과학과",2,BKGA57305,생407,수,13-18
수질분석실험, 이한필," 환경과학, 환경보건과학과",3,BKGA59094,생407,월,01-11
수질분석실험, 이한필," 환경과학, 환경보건과학과",3,BKGA59094,생407,월,15(생4
환경보건종합설계, 윤영대," 환경과학, 환경보건과학과",4,BKGA59147,생252,목,07-12
수생태복원학, 황길순," 환경과학, 환경보건과학과",4,BKGA59149,생455,월,05-10
환경생화학실험, 윤영대," 환경과학, 환경보건과학과",4,BKGA64312,생407,금,09-16
수목학및실습, 김세창," 환경과학, 산림조경학과",2,BKHA07947,생454,목,11-16
산림생태학, 이희라," 환경과학, 산림조경학과",4,BKHA08436,생453,화,04-06
산림생태학, 이희라," 환경과학, 산림조경학과",4,BKHA08436,생456,목,04-06
산림보호학, 임종환," 환경과학, 산림조경학과",3,BKHA34461,생454,월,15-19
생태조경계획, 안경진," 환경과학, 산림조경학과",2,BKHA52046,생453,월,04-06
생태조경계획, 안경진," 환경과학, 산림조경학과",2,BKHA52046,생453,수,01-03
조경구조학, 홍성권," 환경과학, 산림조경학과",3,BKHA52048,생451,화,13-18
